





























"Index,""SMU-1 Time (s)"",""SMU-1 Voltage (V)"",""SMU-1 Current (A)"""
"2816,""232.62598286"",""1.49994885921478"",""0.00441749487072229"""
"2817,""232.70861836"",""1.49994909763336"",""0.00441681826487184"""
"2818,""232.79125634"",""1.49995028972626"",""0.00441608531400561"""
"2819,""232.87388716"",""1.49995005130768"",""0.00441614305600524"""
"2820,""232.9565275"",""1.49994957447052"",""0.00441563501954079"""
"2821,""233.03915876"",""1.49995005130768"",""0.00441482616588473"""
"2822,""233.12180648"",""1.49994957447052"",""0.00441435072571039"""
"2823,""233.2044336"",""1.49994921684265"",""0.0044142808765173"""
"2824,""233.28707038"",""1.49994909763336"",""0.00441449787467718"""
"2825,""233.36971512"",""1.49995028972626"",""0.00441422453150153"""
"2826,""233.4523526"",""1.49994921684265"",""0.004413484595716"""
"2827,""233.53498354"",""1.49994921684265"",""0.00441238190978765"""
"2828,""233.61762182"",""1.49994909763336"",""0.00441262405365705"""
"2829,""233.70026322"",""1.49994921684265"",""0.00441390089690685"""
"2830,""233.78290138"",""1.49994993209839"",""0.00441493419930339"""
"2831,""233.8655349"",""1.49994838237762"",""0.00441452348604798"""
"2832,""233.94816752"",""1.49994838237762"",""0.00441466923803091"""
"2833,""234.0308136"",""1.49994957447052"",""0.00441550835967064"""
"2834,""234.11345074"",""1.49995005130768"",""0.0044159428216517"""
"2835,""234.19607596"",""1.49995005130768"",""0.00441645085811615"""
"2836,""234.27871362"",""1.49994933605194"",""0.00441656913608313"""
"2837,""234.36134968"",""1.49994909763336"",""0.00441654305905104"""
"2838,""234.44397584"",""1.49994885921478"",""0.0044164452701807"""
"2839,""234.52660364"",""1.49994921684265"",""0.00441672373563051"""
"2840,""234.60923456"",""1.49994957447052"",""0.00441713910549879"""
"2841,""234.69188174"",""1.49994885921478"",""0.00441738218069077"""
"2842,""234.77451166"",""1.49994874000549"",""0.00441771326586604"""
"2843,""234.85713978"",""1.49994933605194"",""0.00441773049533367"""
"2844,""234.93978018"",""1.49994957447052"",""0.00441772025078535"""
"2845,""235.02240692"",""1.49994921684265"",""0.00441802898421884"""
"2846,""235.1050314"",""1.49995005130768"",""0.00441818591207266"""
"2847,""235.18767074"",""1.49995052814484"",""0.00441838288679719"""
"2848,""235.27030486"",""1.49995028972626"",""0.00441871164366603"""
"2849,""235.35294566"",""1.49994838237762"",""0.0044191088527441"""
"2850,""235.43557336"",""1.49994885921478"",""0.00441975425928831"""
"2851,""235.51820326"",""1.49994909763336"",""0.00442047510296106"""
"2852,""235.60084662"",""1.49994969367981"",""0.00442114053294063"""
"2853,""235.68347498"",""1.49994957447052"",""0.00442077731713653"""
"2854,""235.76611536"",""1.49994885921478"",""0.00442040106281638"""
"2855,""235.84875248"",""1.49994921684265"",""0.00442027486860752"""
"2856,""235.93138026"",""1.49994909763336"",""0.00442063063383102"""
"2857,""236.01401754"",""1.49994874000549"",""0.00442070374265313"""
"2858,""236.09665056"",""1.49995028972626"",""0.00442103622481227"""
"2859,""236.17928298"",""1.49994957447052"",""0.00442160945385695"""
"2860,""236.26192416"",""1.49994933605194"",""0.00442233402282"""
"2861,""236.34456794"",""1.49995028972626"",""0.00442312005907297"""
"2862,""236.42719876"",""1.49994969367981"",""0.00442304834723473"""
"2863,""236.5098448"",""1.49995005130768"",""0.00442243833094835"""
"2864,""236.59248372"",""1.49994957447052"",""0.00442171422764659"""
"2865,""236.67511132"",""1.49994993209839"",""0.00442020036280155"""
"2866,""236.75773966"",""1.49994921684265"",""0.00442018685862422"""
"2867,""236.84037418"",""1.49994885921478"",""0.00441999407485127"""
"2868,""236.92301632"",""1.49995040893555"",""0.00442009977996349"""
"2869,""237.00564912"",""1.49994826316833"",""0.00441972957924008"""
"2870,""237.08827656"",""1.49994885921478"",""0.00441977567970753"""
"2871,""237.17092208"",""1.49994957447052"",""0.00441955775022507"""
"2872,""237.25355814"",""1.49994874000549"",""0.00441926484927535"""
"2873,""237.33619166"",""1.49994874000549"",""0.00441943574696779"""
"2874,""237.41882878"",""1.49994993209839"",""0.00441961782053113"""
"2875,""237.50145914"",""1.49994802474976"",""0.00442019244655967"""
"2876,""237.58409438"",""1.49994885921478"",""0.00442087231203914"""
"2877,""237.66673038"",""1.49994933605194"",""0.00442086765542626"""
"2878,""237.74937504"",""1.49994933605194"",""0.00442100409418344"""
"2879,""237.83201416"",""1.49994933605194"",""0.00442062504589558"""
"2880,""237.9146501"",""1.49994921684265"",""0.00442042946815491"""
"2881,""237.9972898"",""1.49994707107544"",""0.0044206976890564"""
"2882,""238.07994066"",""1.49994885921478"",""0.0044206790626049"""
"2883,""238.1625868"",""1.49994802474976"",""0.0044205142185092"""
"2884,""238.24521662"",""1.49994850158691"",""0.00442018173635006"""
"2885,""238.3278513"",""1.49994742870331"",""0.00442019663751125"""
"2886,""238.41047764"",""1.49994874000549"",""0.00441961223259568"""
"2887,""238.4931178"",""1.49994885921478"",""0.00441996287554502"""
"2888,""238.57574806"",""1.49994874000549"",""0.00442046904936433"""
"2889,""238.65838434"",""1.49994957447052"",""0.00441969837993383"""
"2890,""238.74102774"",""1.49994885921478"",""0.00441970350220799"""
"2891,""238.82366086"",""1.49994969367981"",""0.00441972864791751"""
"2892,""238.9062945"",""1.49994933605194"",""0.00441972352564335"""
"2893,""238.98893618"",""1.49994850158691"",""0.00442015519365668"""
"2894,""239.0715774"",""1.49994802474976"",""0.00442024553194642"""
"2895,""239.15422214"",""1.49994921684265"",""0.00435213930904865"""
"2896,""239.23687192"",""1.49994921684265"",""0.00432470766827464"""
"2897,""239.3195082"",""1.49995028972626"",""0.00428049499168992"""
"2898,""239.4021358"",""1.49995005130768"",""0.00423352187499404"""
"2899,""239.48476522"",""1.49995088577271"",""0.00419109547510743"""
"2900,""239.5674014"",""1.49994957447052"",""0.0041699861176312"""
"2901,""239.65004946"",""1.49995005130768"",""0.00416146498173475"""
"2902,""239.73268208"",""1.49995088577271"",""0.00414967257529497"""
"2903,""239.81532394"",""1.49995052814484"",""0.0041387970559299"""
"2904,""239.89796416"",""1.49995052814484"",""0.00412991875782609"""
"2905,""239.98060938"",""1.49994957447052"",""0.00411828188225627"""
"2906,""240.06324814"",""1.49994969367981"",""0.00411400850862265"""
"2907,""240.14589546"",""1.49994921684265"",""0.00411480432376266"""
"2908,""240.22853776"",""1.49995052814484"",""0.00411484017968178"""
"2909,""240.31117022"",""1.49995052814484"",""0.00411417568102479"""
"2910,""240.39380492"",""1.49995088577271"",""0.00411387858912349"""
"2911,""240.47644964"",""1.49994993209839"",""0.00411108089610934"""
"2912,""240.5590927"",""1.49995028972626"",""0.00410637259483337"""
"2913,""240.64172586"",""1.49995052814484"",""0.00410149432718754"""
"2914,""240.72437456"",""1.49995088577271"",""0.00409723492339253"""
"2915,""240.80701376"",""1.49995028972626"",""0.00409400044009089"""
"2916,""240.88964424"",""1.49994993209839"",""0.00409212708473206"""
"2917,""240.9722784"",""1.49994933605194"",""0.00409094616770744"""
"2918,""241.0549214"",""1.49994957447052"",""0.00409003719687462"""
"2919,""241.13755278"",""1.49994933605194"",""0.00408779643476009"""
"2920,""241.22019518"",""1.49994993209839"",""0.00408511096611619"""
"2921,""241.3028277"",""1.49994993209839"",""0.0040824506431818"""
"2922,""241.38547404"",""1.49995040893555"",""0.00407933117821813"""
"2923,""241.46811422"",""1.49994993209839"",""0.00407653255388141"""
"2924,""241.55074554"",""1.49995052814484"",""0.00407394161447883"""
"2925,""241.63337284"",""1.49994969367981"",""0.00407123053446412"""
"2926,""241.71601678"",""1.49995088577271"",""0.00406815251335502"""
"2927,""241.79866462"",""1.49994933605194"",""0.00406489940360188"""
"2928,""241.88129828"",""1.49995052814484"",""0.00406238995492458"""
"2929,""241.96392888"",""1.49995088577271"",""0.00406095804646611"""
"2930,""242.04656538"",""1.49995052814484"",""0.00405949307605624"""
"2931,""242.12921486"",""1.49995005130768"",""0.00405926303938031"""
"2932,""242.21186388"",""1.49995052814484"",""0.00405955268070102"""
"2933,""242.29450184"",""1.49995052814484"",""0.00406005466356874"""
"2934,""242.37715168"",""1.49994933605194"",""0.00406016781926155"""
"2935,""242.45979728"",""1.49995040893555"",""0.00405985349789262"""
"2936,""242.54244354"",""1.49994993209839"",""0.00405933707952499"""
"2937,""242.62509202"",""1.49995112419128"",""0.00405845558270812"""
"2938,""242.70773068"",""1.49995112419128"",""0.00405773427337408"""
"2939,""242.79036558"",""1.49995088577271"",""0.00405734311789274"""
"2940,""242.87299628"",""1.49995052814484"",""0.00405678804963827"""
"2941,""242.955639"",""1.49995052814484"",""0.00405612448230386"""
"2942,""243.03828514"",""1.49995088577271"",""0.00405566859990358"""
"2943,""243.12091606"",""1.49995005130768"",""0.00405505998060107"""
"2944,""243.20355004"",""1.49995052814484"",""0.00405417243018746"""
"2945,""243.28619758"",""1.49995112419128"",""0.00405412632972002"""
"2946,""243.36883122"",""1.49995088577271"",""0.00405402760952711"""
"2947,""243.45147586"",""1.49995028972626"",""0.00405357126146555"""
"2948,""243.53411396"",""1.49995112419128"",""0.00405318895354867"""
"2949,""243.61674128"",""1.49995076656342"",""0.00405247043818235"""
"2950,""243.69937052"",""1.49995040893555"",""0.00405174260959029"""
"2951,""243.78199618"",""1.49995112419128"",""0.00405076239258051"""
"2952,""243.86462968"",""1.49995076656342"",""0.00405042059719563"""
"2953,""243.9472685"",""1.49994921684265"",""0.00404981430619955"""
"2954,""244.029902"",""1.49995124340057"",""0.00404912140220404"""
"2955,""244.11253138"",""1.49995136260986"",""0.00404857937246561"""
"2956,""244.19516902"",""1.49995231628418"",""0.0040481286123395"""
"2957,""244.27779582"",""1.49995028972626"",""0.00404787110164762"""
"2958,""244.36042714"",""1.49995124340057"",""0.00404754281044006"""
"2959,""244.44307072"",""1.49995040893555"",""0.00404719263315201"""
"2960,""244.52570002"",""1.49995028972626"",""0.0040468480437994"""
"2961,""244.60834024"",""1.49995052814484"",""0.00404619472101331"""
"2962,""244.6909806"",""1.49994957447052"",""0.00404605083167553"""
"2963,""244.77360994"",""1.49994933605194"",""0.00404555490240455"""
"2964,""244.85627018"",""1.49994969367981"",""0.00404517073184252"""
"2965,""244.93890062"",""1.49995160102844"",""0.00404526339843869"""
"2966,""245.02154008"",""1.49995088577271"",""0.00404504919424653"""
"2967,""245.10417924"",""1.49995124340057"",""0.00404437910765409"""
"2968,""245.186806"",""1.49995052814484"",""0.00404410762712359"""
"2969,""245.26945152"",""1.49995028972626"",""0.00404429575428367"""
"2970,""245.35209458"",""1.49995052814484"",""0.00404459424316883"""
"2971,""245.4347313"",""1.49995124340057"",""0.00404449412599206"""
"2972,""245.5173589"",""1.49995088577271"",""0.00404454115778208"""
"2973,""245.59999924"",""1.49994993209839"",""0.00404445780441165"""
"2974,""245.68264274"",""1.49995005130768"",""0.00404387339949608"""
"2975,""245.76529248"",""1.49995172023773"",""0.00404388038441539"""
"2976,""245.84793512"",""1.49995052814484"",""0.00404344359412789"""
"2977,""245.93057272"",""1.49994874000549"",""0.00404346827417612"""
"2978,""246.01321888"",""1.49995076656342"",""0.0040434654802084"""
"2979,""246.09584826"",""1.49995028972626"",""0.00404338166117668"""
"2980,""246.17849428"",""1.49995124340057"",""0.00404297607019544"""
"2981,""246.26114096"",""1.49995028972626"",""0.00404284568503499"""
"2982,""246.34378352"",""1.49995136260986"",""0.00404286151751876"""
"2983,""246.4264259"",""1.49995076656342"",""0.00404315115883946"""
"2984,""246.50906634"",""1.49995028972626"",""0.00404257839545608"""
"2985,""246.59169712"",""1.49995076656342"",""0.00404279539361596"""
"2986,""246.67435048"",""1.49995088577271"",""0.00404298957437277"""
"2987,""246.75698106"",""1.49995124340057"",""0.00404280051589012"""
"2988,""246.83961526"",""1.49995040893555"",""0.00404307944700122"""
"2989,""246.92226582"",""1.49994957447052"",""0.0040430068038404"""
"2990,""247.00489724"",""1.49995112419128"",""0.00404293788596988"""
"2991,""247.08752782"",""1.49995028972626"",""0.0040427939966321"""
"2992,""247.17017578"",""1.49995052814484"",""0.00404282938688993"""
"2993,""247.2528131"",""1.49995040893555"",""0.00404246198013425"""
"2994,""247.33544344"",""1.49994933605194"",""0.0040423758327961"""
"2995,""247.4180825"",""1.49995005130768"",""0.0040424601174891"""
"2996,""247.50071162"",""1.49994957447052"",""0.00404222914949059"""
"2997,""247.58335338"",""1.49995040893555"",""0.00404190737754107"""
"2998,""247.66600188"",""1.49995195865631"",""0.00404187198728323"""
"2999,""247.7486334"",""1.49995028972626"",""0.00404149107635021"""
"3000,""247.83128502"",""1.49994957447052"",""0.00404154835268855"""
"3001,""247.9139291"",""1.49995052814484"",""0.00404154555872083"""
"3002,""247.996571"",""1.49995124340057"",""0.0040415795519948"""
"3003,""248.0792255"",""1.49995052814484"",""0.00404138816520572"""
"3004,""248.1618715"",""1.49995160102844"",""0.00404141983017325"""
"3005,""248.24450254"",""1.49995088577271"",""0.00404135463759303"""
"3006,""248.32714288"",""1.49995160102844"",""0.0040414328686893"""
"3007,""248.40977914"",""1.49995124340057"",""0.00404134765267372"""
"3008,""248.49242464"",""1.49995052814484"",""0.00404110085219145"""
"3009,""248.5750704"",""1.49995124340057"",""0.0040413960814476"""
"3010,""248.65771022"",""1.49995028972626"",""0.00404157815501094"""
"3011,""248.74035926"",""1.49995160102844"",""0.00404157396405935"""
"3012,""248.82300396"",""1.49995040893555"",""0.00404125265777111"""
"3013,""248.90564854"",""1.49995160102844"",""0.00404124427586794"""
"3014,""248.98829358"",""1.49995124340057"",""0.00404115067794919"""
"3015,""249.07093736"",""1.49995124340057"",""0.00404140027239919"""
"3016,""249.15357862"",""1.49995088577271"",""0.00404142681509256"""
"3017,""249.23622358"",""1.49995231628418"",""0.00404124706983566"""
"3018,""249.31885968"",""1.49995160102844"",""0.00404130527749658"""
"3019,""249.40150328"",""1.49995028972626"",""0.00404125964269042"""
"3020,""249.4841443"",""1.49995124340057"",""0.00404142774641514"""
"3021,""249.56678564"",""1.49995028972626"",""0.00404170528054237"""
"3022,""249.64944646"",""1.49995040893555"",""0.00404167827218771"""
"3023,""249.73208046"",""1.49995040893555"",""0.00404161121696234"""
"3024,""249.81471074"",""1.49995124340057"",""0.00404150364920497"""
"3025,""249.89735316"",""1.49995124340057"",""0.00404161959886551"""
"3026,""249.9799909"",""1.49995028972626"",""0.00404129223898053"""
"3027,""250.06262394"",""1.49995052814484"",""0.0040416126139462"""
"3028,""250.14526224"",""1.49995088577271"",""0.00404158653691411"""
"3029,""250.22789996"",""1.49995052814484"",""0.00404160283505917"""
"3030,""250.31053048"",""1.49995088577271"",""0.00404164521023631"""
"3031,""250.393169"",""1.49995136260986"",""0.0040418622083962"""
"3032,""250.4758073"",""1.49995040893555"",""0.00404156651347876"""
"3033,""250.55845178"",""1.49995124340057"",""0.00404130853712559"""
"3034,""250.64108916"",""1.49995005130768"",""0.00404144683852792"""
"3035,""250.72371996"",""1.49995040893555"",""0.00404134579002857"""
"3036,""250.80635808"",""1.49995028972626"",""0.00404107430949807"""
"3037,""250.88899712"",""1.49994993209839"",""0.00404115812852979"""
"3038,""250.97162942"",""1.49995028972626"",""0.00404107058420777"""
"3039,""251.05427322"",""1.49994993209839"",""0.00404099328443408"""
"3040,""251.13691074"",""1.49995052814484"",""0.00404116418212652"""
"3041,""251.21954842"",""1.49994957447052"",""0.0040410254150629"""
"3042,""251.3021956"",""1.49995136260986"",""0.0040411027148366"""
"3043,""251.38482646"",""1.49995028972626"",""0.00404078047722578"""
"3044,""251.46746894"",""1.49995076656342"",""0.00404088897630572"""
"3045,""251.55010416"",""1.49995076656342"",""0.00404075253754854"""
"3046,""251.63274736"",""1.49995028972626"",""0.00404054345563054"""
"3047,""251.715401"",""1.49994969367981"",""0.00404054066166282"""
"3048,""251.79804848"",""1.49994874000549"",""0.00404038792476058"""
"3049,""251.8806959"",""1.49994802474976"",""0.00404155161231756"""
"3050,""251.96332672"",""1.49994909763336"",""0.00404179422184825"""
"3051,""252.04595874"",""1.49994921684265"",""0.00404163356870413"""
"3052,""252.12859818"",""1.49994957447052"",""0.00404129456728697"""
"3053,""252.2112479"",""1.49994993209839"",""0.00404023146256804"""
"3054,""252.29387922"",""1.49995005130768"",""0.00404018303379416"""
"3055,""252.3765338"",""1.49995040893555"",""0.00404109479859471"""
"3056,""252.45917996"",""1.49995040893555"",""0.00404140120372176"""
"3057,""252.54181146"",""1.49995052814484"",""0.00404135836288333"""
"3058,""252.624458"",""1.49995112419128"",""0.00404130015522242"""
"3059,""252.7070873"",""1.49995028972626"",""0.004041220061481"""
"3060,""252.7897331"",""1.49994969367981"",""0.00404095882549882"""
"3061,""252.87237218"",""1.49995088577271"",""0.00404115812852979"""
"3062,""252.95501476"",""1.49994993209839"",""0.00404054066166282"""
"3063,""253.03764824"",""1.49995124340057"",""0.00404075253754854"""
"3064,""253.1202871"",""1.49995028972626"",""0.00404058303683996"""
"3065,""253.20293218"",""1.49994993209839"",""0.00404096441343427"""
"3066,""253.28558446"",""1.49995040893555"",""0.00404125824570656"""
"3067,""253.36823122"",""1.49995052814484"",""0.00404095929116011"""
"3068,""253.45087462"",""1.49995172023773"",""0.00404141144827008"""
"3069,""253.53351964"",""1.49995052814484"",""0.00404131039977074"""
"3070,""253.61616004"",""1.49995136260986"",""0.00404113903641701"""
"3071,""253.69880474"",""1.49995076656342"",""0.00404126429930329"""
"3072,""253.78144394"",""1.49995052814484"",""0.00404106918722391"""
"3073,""253.86407848"",""1.49995052814484"",""0.00404119910672307"""
"3074,""253.94672278"",""1.49995160102844"",""0.00404081959277391"""
"3075,""254.02936356"",""1.49995136260986"",""0.00404084147885442"""
"3076,""254.11200518"",""1.49995088577271"",""0.00404069991782308"""
"3077,""254.1946537"",""1.49995005130768"",""0.00404022820293903"""
"3078,""254.27730026"",""1.49995040893555"",""0.00404038187116385"""
"3079,""254.35994508"",""1.49995088577271"",""0.00403996370732784"""
"3080,""254.44259264"",""1.49995124340057"",""0.00403970433399081"""
"3081,""254.52523126"",""1.49995028972626"",""0.00403970433399081"""
"3082,""254.60788164"",""1.49995028972626"",""0.00403979886323214"""
"3083,""254.69052392"",""1.49995005130768"",""0.00404017558321357"""
"3084,""254.7731673"",""1.49994969367981"",""0.00404011085629463"""
"3085,""254.85580148"",""1.49995040893555"",""0.00403974484652281"""
"3086,""254.9384421"",""1.49995052814484"",""0.00403926149010658"""
"3087,""255.02106926"",""1.49995136260986"",""0.00403947662562132"""
"3088,""255.10369966"",""1.49995124340057"",""0.00403961213305593"""
"3089,""255.1863399"",""1.49995076656342"",""0.00403940351679921"""
"3090,""255.26897762"",""1.49995112419128"",""0.00403914554044604"""
"3091,""255.35162644"",""1.49995172023773"",""0.00403912086039782"""
"3092,""255.43426784"",""1.49995195865631"",""0.00403926847502589"""
"3093,""255.51689772"",""1.49995088577271"",""0.00403905473649502"""
"3094,""255.59953998"",""1.49995124340057"",""0.00403903983533382"""
"3095,""255.68217602"",""1.49995088577271"",""0.00403929082676768"""
"3096,""255.7648061"",""1.49995112419128"",""0.00403932947665453"""
"3097,""255.84744182"",""1.49995052814484"",""0.00403943099081516"""
"3098,""255.93008432"",""1.49995112419128"",""0.00403953716158867"""
"3099,""256.01272764"",""1.49995112419128"",""0.00403937511146069"""
"3100,""256.0953588"",""1.49995112419128"",""0.00403932388871908"""
"3101,""256.17800128"",""1.49995112419128"",""0.00403939047828317"""
"3102,""256.26065332"",""1.49995136260986"",""0.00403938023373485"""
"3103,""256.34329398"",""1.49995160102844"",""0.00403926474973559"""
"3104,""256.42593314"",""1.49995028972626"",""0.00403912691399455"""
"3105,""256.50857072"",""1.49995195865631"",""0.00403917860239744"""
"3106,""256.59121284"",""1.49995160102844"",""0.0040389527566731"""
"3107,""256.67384946"",""1.49995088577271"",""0.00403899280354381"""
"3108,""256.75649578"",""1.49995088577271"",""0.00403894297778606"""
"3109,""256.83913816"",""1.49995160102844"",""0.00403911247849464"""
"3110,""256.92177794"",""1.49995231628418"",""0.00403910549357533"""
"3111,""257.00441556"",""1.49995040893555"",""0.00403914460912347"""
"3112,""257.0870575"",""1.49995088577271"",""0.00403910083696246"""
"3113,""257.16970666"",""1.49995076656342"",""0.00403895415365696"""
"3114,""257.25234982"",""1.49995088577271"",""0.00403896206989884"""
"3115,""257.33498658"",""1.49995112419128"",""0.00403869664296508"""
"3116,""257.41763088"",""1.49995088577271"",""0.00403871107846498"""
"3117,""257.5002637"",""1.49995160102844"",""0.00403873063623905"""
"3118,""257.58290812"",""1.4999520778656"",""0.00403879070654511"""
"3119,""257.66554928"",""1.49995160102844"",""0.00403868639841676"""
"3120,""257.74819142"",""1.49995124340057"",""0.00403854483738542"""
"3121,""257.83083326"",""1.49995124340057"",""0.00403852108865976"""
"3122,""257.91348162"",""1.49995052814484"",""0.00403840001672506"""
"3123,""257.99612768"",""1.49995231628418"",""0.00403852667659521"""
"3124,""258.07876078"",""1.49995279312134"",""0.00403859792277217"""
"3125,""258.1614042"",""1.49995160102844"",""0.00403867801651359"""
"3126,""258.24404816"",""1.49995160102844"",""0.00403880747035146"""
"3127,""258.32669734"",""1.49995112419128"",""0.00403883215039968"""
"3128,""258.40933516"",""1.49995076656342"",""0.00403855135664344"""
"3129,""258.49197632"",""1.49995136260986"",""0.00403881492093205"""
"3130,""258.57462166"",""1.49995124340057"",""0.00403870921581984"""
"3131,""258.6572587"",""1.49995231628418"",""0.00403886334970593"""
"3132,""258.73990004"",""1.49995279312134"",""0.00403898069635034"""
"3133,""258.82253914"",""1.49995136260986"",""0.00403884239494801"""
"3134,""258.90517106"",""1.49995124340057"",""0.00403903285041451"""
"3135,""258.98780512"",""1.49995160102844"",""0.00403900351375341"""
"3136,""259.0704516"",""1.49995160102844"",""0.00403865054249763"""
"3137,""259.15309258"",""1.49995195865631"",""0.00403852760791779"""
"3138,""259.23573862"",""1.49995160102844"",""0.00403855182230473"""
"3139,""259.31838536"",""1.49995231628418"",""0.00403835484758019"""
"3140,""259.40102736"",""1.49995124340057"",""0.00403852248564363"""
"3141,""259.4836692"",""1.49995076656342"",""0.00403858302161098"""
"3142,""259.56630878"",""1.49995231628418"",""0.00403867848217487"""
"3143,""259.6489511"",""1.49995160102844"",""0.00403867615386844"""
"3144,""259.73158184"",""1.49995172023773"",""0.00403875345364213"""
"3145,""259.81421964"",""1.49995112419128"",""0.00403855461627245"""
"3146,""259.89685946"",""1.4999520778656"",""0.00403852434828877"""
"3147,""259.9794999"",""1.49995136260986"",""0.00403839303180575"""
"3148,""260.06214506"",""1.49995195865631"",""0.0040387837216258"""
"3149,""260.14478668"",""1.49995124340057"",""0.00403888104483485"""
"3150,""260.22741314"",""1.4999520778656"",""0.00403861608356237"""
"3151,""260.310046"",""1.4999520778656"",""0.00403872923925519"""
"3152,""260.39269368"",""1.49995172023773"",""0.00403868919238448"""
"3153,""260.47533668"",""1.49995172023773"",""0.00403880933299661"""
"3154,""260.55797172"",""1.49995112419128"",""0.0040387106128037"""
"3155,""260.64061686"",""1.49995124340057"",""0.00403880095109344"""
"3156,""260.72324886"",""1.49995160102844"",""0.00403873203322291"""
"3157,""260.8058792"",""1.49995088577271"",""0.0040387543849647"""
"3158,""260.88851272"",""1.49995112419128"",""0.00403857650235295"""
"3159,""260.97114982"",""1.49995088577271"",""0.0040382738225162"""
"3160,""261.05379798"",""1.49995172023773"",""0.00403824495151639"""
"3161,""261.13643272"",""1.49995195865631"",""0.00403828406706452"""
"3162,""261.21907292"",""1.49995112419128"",""0.00403852481395006"""
"3163,""261.30171754"",""1.49995195865631"",""0.00403856113553047"""
"3164,""261.3843538"",""1.4999520778656"",""0.00403842329978943"""
"3165,""261.46699608"",""1.49995088577271"",""0.00403851130977273"""
"3166,""261.5496397"",""1.49995124340057"",""0.00403850618749857"""
"3167,""261.63226956"",""1.49995195865631"",""0.004038464743644"""
"3168,""261.71490672"",""1.49995195865631"",""0.00403854111209512"""
"3169,""261.79755334"",""1.49995195865631"",""0.00403879163786769"""
"3170,""261.88019784"",""1.49995172023773"",""0.0040386444889009"""
"3171,""261.9628402"",""1.49995076656342"",""0.00403886893764138"""
"3172,""262.04547336"",""1.49995172023773"",""0.00403901282697916"""
"3173,""262.12810632"",""1.49995088577271"",""0.00403900630772114"""
"3174,""262.2107567"",""1.49995040893555"",""0.00403894763439894"""
"3175,""262.29339174"",""1.49995052814484"",""0.00403858767822385"""
"3176,""262.37602426"",""1.49995124340057"",""0.00403844239190221"""
"3177,""262.45865614"",""1.4999520778656"",""0.00403846334666014"""
"3178,""262.54129294"",""1.49995088577271"",""0.00403870735317469"""
"3179,""262.62393582"",""1.49995040893555"",""0.00403880933299661"""
"3180,""262.70657708"",""1.49995160102844"",""0.00403882935643196"""
"3181,""262.7892139"",""1.49995124340057"",""0.00403856765478849"""
"3182,""262.8718522"",""1.49995231628418"",""0.00403860630467534"""
"3183,""262.95448196"",""1.49995160102844"",""0.00403861282393336"""
"3184,""263.0371172"",""1.49995124340057"",""0.00403885962441564"""
"3185,""263.11974798"",""1.49995124340057"",""0.00403875252231956"""
"3186,""263.20239522"",""1.49995112419128"",""0.00403878232464194"""
"3187,""263.28504028"",""1.49994969367981"",""0.00403864216059446"""
"3188,""263.36768006"",""1.49995088577271"",""0.00403868919238448"""
"3189,""263.4503262"",""1.49995136260986"",""0.00403896765783429"""
"3190,""263.53295954"",""1.49995088577271"",""0.0040390114299953"""
"3191,""263.61560138"",""1.49995088577271"",""0.00403881771489978"""
"3192,""263.69823512"",""1.49995124340057"",""0.00403859652578831"""
"3193,""263.7808751"",""1.49995124340057"",""0.00403859512880445"""
"3194,""263.8635165"",""1.49995160102844"",""0.00403867894783616"""
"3195,""263.94615366"",""1.49995112419128"",""0.00403900630772114"""
"3196,""264.0287971"",""1.49995076656342"",""0.00403900677338243"""
"3197,""264.11143378"",""1.49995052814484"",""0.00403872318565845"""
"3198,""264.19406516"",""1.49995052814484"",""0.00403875065967441"""
"3199,""264.27671288"",""1.49995052814484"",""0.00403865007683635"""
"3200,""264.35935908"",""1.49995052814484"",""0.0040385196916759"""
"3201,""264.44200092"",""1.49995052814484"",""0.00403852853924036"""
"3202,""264.524641"",""1.49995076656342"",""0.00403840327635407"""
"3203,""264.60727908"",""1.49995088577271"",""0.00403855694457889"""
"3204,""264.68992722"",""1.49995112419128"",""0.00403855182230473"""
"3205,""264.77255694"",""1.49995088577271"",""0.00403860257938504"""
"3206,""264.85518798"",""1.49995028972626"",""0.00403845775872469"""
"3207,""264.93784"",""1.49995040893555"",""0.00403852947056293"""
"3208,""265.02047346"",""1.49995124340057"",""0.00403843261301517"""
"3209,""265.10311534"",""1.49995124340057"",""0.00403858674690127"""
"3210,""265.18575628"",""1.49995088577271"",""0.00403868081048131"""
"3211,""265.26840034"",""1.49995040893555"",""0.00403851084411144"""
"3212,""265.3510413"",""1.49995088577271"",""0.00403868267312646"""
"3213,""265.43368048"",""1.49995124340057"",""0.0040385453030467"""
"3214,""265.51632606"",""1.49995231628418"",""0.00403864495456219"""
"3215,""265.59897684"",""1.49995231628418"",""0.00403852853924036"""
"3216,""265.68162364"",""1.4999520778656"",""0.0040384978055954"""
"3217,""265.76426036"",""1.49995195865631"",""0.00403871340677142"""
"3218,""265.84689808"",""1.49995255470276"",""0.00403862074017525"""
"3219,""265.92953308"",""1.49995040893555"",""0.00403872737661004"""
"3220,""266.01216822"",""1.49995040893555"",""0.00403858534991741"""
"3221,""266.09481174"",""1.49995160102844"",""0.00403852621093392"""
"3222,""266.1774573"",""1.49995088577271"",""0.00403879256919026"""
"3223,""266.26008926"",""1.49995040893555"",""0.00403888849541545"""
"3224,""266.34272436"",""1.49995112419128"",""0.00403885869309306"""
"3225,""266.4253568"",""1.49995005130768"",""0.00403888104483485"""
